inventory_id,material_id,stock_qty,reorder_level,daily_usage,warehouse_location,states
4467,4467,118.47,41.88,2.26,Siliguri,West Bengal
4468,4468,200.02,35.08,2.66,Nagpur,Maharashtra
4469,4469,182.22,46.09,8.97,Indore,Madhya Pradesh
4470,4470,164.31,40.71,4.35,Kochi,Kerala
4471,4471,145.7,32.38,9.99,Mumbai,Maharashtra
4472,4472,192.15,51.38,2.76,Warangal,Telangana
4473,4473,97.65,73.04,9.19,Warangal,Telangana
4474,4474,221.95,48.33,9.91,Kolkata,West Bengal
4475,4475,66.81,38.26,2.9,Ahmedabad,Gujarat
4476,4476,270.69,23.41,7.03,Thiruvananthapuram,Kerala
4477,4477,169.09,69.3,9.12,Shimla,Himachal Pradesh
4478,4478,116.63,43.4,6.31,Chandigarh,Chandigarh
4479,4479,72.29,78.14,8.26,Bengaluru,Karnataka
4480,4480,89.42,66.3,6.07,Pune,Maharashtra
4481,4481,109.44,66.43,7.06,Delhi,Delhi
4482,4482,258.56,45.91,7.01,Surat,Gujarat
4483,4483,293.62,60.28,7.42,Dehradun,Uttarakhand
4484,4484,103.24,28.91,5.94,Pune,Maharashtra
4485,4485,266.23,55.48,7.72,Kolkata,West Bengal
4486,4486,212.31,34.82,3.11,Guwahati,Assam
4487,4487,281.64,24.32,5.22,Jaipur,Rajasthan
4488,4488,151.05,41.45,6.71,Udaipur,Rajasthan
4489,4489,277.86,35.14,4.97,Bhopal,Madhya Pradesh
4490,4490,230.35,44.4,4.87,Chandigarh,Chandigarh
4491,4491,145.59,74.39,9.08,Kochi,Kerala
4492,4492,99.92,78,7.03,Patna,Bihar
4493,4493,89.04,40.34,9.45,New Delhi,Delhi
4494,4494,130.01,43.52,2.67,Jaipur,Rajasthan
4495,4495,117.54,46.15,4.4,Shimla,Himachal Pradesh
4496,4496,64.57,28.83,2.87,Surat,Gujarat
4497,4497,223.23,44.99,5,Shimla,Himachal Pradesh
4498,4498,67.58,43.71,4.05,Dehradun,Uttarakhand
4499,4499,111.57,72.72,2.22,Kolkata,West Bengal
4500,4500,126.39,73.99,9.15,Pune,Maharashtra
4501,4501,290.43,41.42,7.75,Ranchi,Jharkhand
4502,4502,260.1,57,5.85,New Delhi,Delhi
4503,4503,165.55,48.66,5.04,Mysuru,Karnataka
4504,4504,173.24,63.67,9.29,Guwahati,Assam
4505,4505,126.28,64.72,9.16,Udaipur,Rajasthan
4506,4506,170.67,38.71,7.53,Thiruvananthapuram,Kerala
4507,4507,261.64,60.03,7.12,New Delhi,Delhi
4508,4508,83.41,64.16,3.16,Kanpur,Uttar Pradesh
4509,4509,89.87,70.07,6.67,Siliguri,West Bengal
4510,4510,162.07,54.03,8.75,Warangal,Telangana
4511,4511,195.71,61.58,2.3,Delhi,Delhi
4512,4512,94.38,47.49,5.21,Chandigarh,Chandigarh
4513,4513,230.84,37.66,2.29,Bhopal,Madhya Pradesh
4514,4514,168.05,79.07,3.15,Kochi,Kerala
4515,4515,175.83,35.97,2.57,Mysuru,Karnataka
4516,4516,262.7,36.55,2.59,Kochi,Kerala
4517,4517,136.85,43.5,3.55,Bhubaneswar,Odisha
4518,4518,273.14,24.17,3.46,Chandigarh,Chandigarh
4519,4519,115.71,41.29,3.03,Guwahati,Assam
4520,4520,232.31,50.07,9.04,Indore,Madhya Pradesh
4521,4521,166.14,49.01,2.91,Kanpur,Uttar Pradesh
4522,4522,299.72,75.16,9.08,Shimla,Himachal Pradesh
4523,4523,215.85,31.59,3,Shimla,Himachal Pradesh
4524,4524,150.01,66.1,7.39,Ahmedabad,Gujarat
4525,4525,102.11,48.33,6.74,Jaipur,Rajasthan
4526,4526,222.39,76.23,4.62,Delhi,Delhi
4527,4527,141.36,75.87,3.3,Kanpur,Uttar Pradesh
4528,4528,127.85,52.7,6.53,Indore,Madhya Pradesh
4529,4529,104.76,53.08,8.71,Udaipur,Rajasthan
4530,4530,84.49,69.02,2.38,Siliguri,West Bengal
4531,4531,64.29,69.66,8.31,Bhubaneswar,Odisha
4532,4532,233.17,58.56,8.11,Nagpur,Maharashtra
4533,4533,143.35,50.81,6.63,Ranchi,Jharkhand
4534,4534,210.33,32.67,7.12,Chandigarh,Chandigarh
4535,4535,134.22,51.59,6.09,Bhopal,Madhya Pradesh
4536,4536,88.82,42.48,5.91,Hyderabad,Telangana
4537,4537,77.68,44.7,7.99,Bengaluru,Karnataka
4538,4538,292.72,69.09,3.29,Warangal,Telangana
4539,4539,181.17,71.13,4.06,Thiruvananthapuram,Kerala
4540,4540,277.99,73.32,8.88,Bengaluru,Karnataka
4541,4541,256.66,48.93,2.88,Pune,Maharashtra
4542,4542,297.79,60.55,6.42,Indore,Madhya Pradesh
4543,4543,291.56,68.19,7.92,Kolkata,West Bengal
4544,4544,128.98,53.46,3.78,Bhubaneswar,Odisha
4545,4545,147.16,58.36,8.19,Chennai,Tamil Nadu
4546,4546,197.58,36.96,7.61,Thiruvananthapuram,Kerala
4547,4547,63.11,37.67,3.13,Bhubaneswar,Odisha
4548,4548,186.81,66.58,8.5,Nagpur,Maharashtra
4549,4549,158.56,78.07,2.52,Nagpur,Maharashtra
4550,4550,283.37,43.94,7.16,Warangal,Telangana
4551,4551,280.01,55.78,5.06,Chennai,Tamil Nadu
4552,4552,142.52,50.68,8.79,New Delhi,Delhi
4553,4553,56.87,66.38,9.78,Lucknow,Uttar Pradesh
4554,4554,283.15,29.45,9.6,Coimbatore,Tamil Nadu
4555,4555,263.31,71.95,4.27,Lucknow,Uttar Pradesh
4556,4556,106.88,47.15,9.37,Hyderabad,Telangana
4557,4557,87.36,55.91,7.85,Udaipur,Rajasthan
4558,4558,286.21,74.15,3.62,Jaipur,Rajasthan
4559,4559,255.95,73.86,5.42,Nashik,Maharashtra
4560,4560,148.82,42.38,8.26,Kanpur,Uttar Pradesh
4561,4561,76.42,37.53,4.98,Chandigarh,Chandigarh
4562,4562,128.58,54.92,7.54,Ranchi,Jharkhand
4563,4563,98.83,53.18,6.5,Patna,Bihar
4564,4564,260.64,61.32,2.18,Bengaluru,Karnataka
4565,4565,270.69,36.42,8.6,Ahmedabad,Gujarat
4566,4566,166.56,54.53,9.99,Surat,Gujarat
4567,4567,99.25,71.88,4.74,Nagpur,Maharashtra
4568,4568,229.27,54.69,6.76,Bengaluru,Karnataka
4569,4569,210.8,51.76,4.75,Nashik,Maharashtra
4570,4570,70.97,58.93,3,Surat,Gujarat
4571,4571,264.17,66.99,8.98,Bhubaneswar,Odisha
4572,4572,103.9,73.7,5.15,Ahmedabad,Gujarat
4573,4573,244.65,49.96,9.78,Indore,Madhya Pradesh
4574,4574,148.32,47.83,7.55,Jaipur,Rajasthan
4575,4575,195.83,44.51,9.88,Hyderabad,Telangana
4576,4576,77.34,67.42,2.64,Coimbatore,Tamil Nadu
4577,4577,139.1,33.62,2.31,Hyderabad,Telangana
4578,4578,76.93,58.02,9.24,Bhubaneswar,Odisha
4579,4579,243.05,70.29,2.91,Bengaluru,Karnataka
4580,4580,129.02,77.04,8.57,Kochi,Kerala
4581,4581,255.26,23.51,2.4,Bhopal,Madhya Pradesh
4582,4582,58.71,26.08,5.06,Patna,Bihar
4583,4583,158.33,44.92,9.69,Chennai,Tamil Nadu
4584,4584,90.64,66.54,8.31,Jaipur,Rajasthan
4585,4585,103.67,68.58,3.42,Jaipur,Rajasthan
4586,4586,293.78,31.97,6.52,Guwahati,Assam
4587,4587,126.15,45.22,6,Bengaluru,Karnataka
4588,4588,238.59,73.25,2.36,Kanpur,Uttar Pradesh
4589,4589,189.08,56.91,3.26,Patna,Bihar
4590,4590,80.15,42.23,5.38,Mumbai,Maharashtra
4591,4591,209.59,63.46,5.75,Delhi,Delhi
4592,4592,68.23,57.12,9.58,Chandigarh,Chandigarh
4593,4593,288.01,66.07,7.99,Kochi,Kerala
4594,4594,221.44,37.56,9.03,Surat,Gujarat
4595,4595,118.92,21.64,7.49,Thiruvananthapuram,Kerala
4596,4596,60.54,45.89,7.56,Ahmedabad,Gujarat
4597,4597,136.81,29.95,4.65,Bengaluru,Karnataka
4598,4598,62.52,35.62,5,Mysuru,Karnataka
4599,4599,183.49,68.03,6.95,Lucknow,Uttar Pradesh
4600,4600,87.88,27.56,7.91,Mumbai,Maharashtra
4601,4601,54.61,43.09,8.36,Shimla,Himachal Pradesh
4602,4602,211.68,38.35,2.92,Bhubaneswar,Odisha
4603,4603,83.88,23.37,6.06,Kochi,Kerala
4604,4604,102.72,37.11,3.15,Hyderabad,Telangana
4605,4605,299.89,75.8,5.74,Hyderabad,Telangana
4606,4606,66.92,49.97,4.24,Chennai,Tamil Nadu
4607,4607,154.44,79.66,7.14,Guwahati,Assam
4608,4608,289.79,68.22,9.13,Bengaluru,Karnataka
4609,4609,249.86,56.64,3.13,Hyderabad,Telangana
4610,4610,288.91,49,3.17,Chandigarh,Chandigarh
4611,4611,116.31,61.79,6.06,Delhi,Delhi
4612,4612,251.64,56.23,6.32,Surat,Gujarat
4613,4613,151.59,44.91,6.37,Guwahati,Assam
4614,4614,257.92,45.32,5.26,Ahmedabad,Gujarat
4615,4615,91.77,77.59,9.68,Bengaluru,Karnataka
4616,4616,185.79,71.82,7.48,Warangal,Telangana
4617,4617,75.12,71.47,7.67,Mysuru,Karnataka
4618,4618,56.12,54.25,5.05,Kanpur,Uttar Pradesh
4619,4619,200.57,35.61,6.41,Patna,Bihar
4620,4620,182.42,24.31,4.13,Patna,Bihar
4621,4621,239.3,79.06,6.47,Nagpur,Maharashtra
4622,4622,224.06,38.12,9.93,Chennai,Tamil Nadu
4623,4623,191.6,71.4,9.4,Kanpur,Uttar Pradesh
4624,4624,127.91,67.89,7.37,Dehradun,Uttarakhand
4625,4625,255.67,42.6,8.78,Bhubaneswar,Odisha
4626,4626,257.78,56.02,3.49,Shimla,Himachal Pradesh
4627,4627,92.56,78.65,6.67,Bhubaneswar,Odisha
4628,4628,205.14,20.59,9.34,Coimbatore,Tamil Nadu
4629,4629,252.49,24.93,8.11,Chennai,Tamil Nadu
4630,4630,250.73,43.52,8.81,Shimla,Himachal Pradesh
4631,4631,293.4,47.57,5.03,Indore,Madhya Pradesh
4632,4632,219.67,72.36,4.66,Bengaluru,Karnataka
4633,4633,232.35,57.2,8.76,Mumbai,Maharashtra
4634,4634,282.48,23.71,2.15,Lucknow,Uttar Pradesh
4635,4635,206.67,25.25,7.32,Dehradun,Uttarakhand
4636,4636,259.41,56.06,2.66,Kochi,Kerala
4637,4637,52.45,27.75,9.88,Pune,Maharashtra
4638,4638,289.71,41.94,2.49,Bhopal,Madhya Pradesh
4639,4639,90.02,33.64,2.63,Indore,Madhya Pradesh
4640,4640,269.31,41.06,5.29,Delhi,Delhi
4641,4641,96.44,26.45,6.09,Kochi,Kerala
4642,4642,231.89,61.97,9.69,Coimbatore,Tamil Nadu
4643,4643,81.21,25.76,7.41,Dehradun,Uttarakhand
4644,4644,251.27,54.86,6.84,Chennai,Tamil Nadu
4645,4645,89.9,35.88,3.43,Lucknow,Uttar Pradesh
4646,4646,113.7,71.42,2.22,Pune,Maharashtra
4647,4647,158.03,74.26,2.69,Nashik,Maharashtra
4648,4648,193.41,30.61,3.02,Bengaluru,Karnataka
4649,4649,268.92,49.44,5.08,Guwahati,Assam
4650,4650,254.79,43.2,6.41,Hyderabad,Telangana
4651,4651,137.12,72.82,7.51,Warangal,Telangana
4652,4652,123.66,30.59,2.59,Hyderabad,Telangana
4653,4653,227.09,30.23,4.8,Ranchi,Jharkhand
4654,4654,244.98,24.62,3.4,Nagpur,Maharashtra
4655,4655,188.1,26.83,9.64,Guwahati,Assam
4656,4656,181.57,75.11,3.6,Coimbatore,Tamil Nadu
4657,4657,290.34,63.11,5.54,Surat,Gujarat
4658,4658,87.39,35.91,9.25,Jaipur,Rajasthan
4659,4659,166.07,64.81,5.45,Guwahati,Assam
4660,4660,195.11,38.96,2.21,Udaipur,Rajasthan
4661,4661,247.37,48.77,7.23,Dehradun,Uttarakhand
4662,4662,200.34,61.98,7.67,Delhi,Delhi
4663,4663,274.18,73.32,2.56,Delhi,Delhi
4664,4664,85.85,25.16,9.91,Jaipur,Rajasthan
4665,4665,62.8,62.14,7.79,Dehradun,Uttarakhand
4666,4666,172.29,43.17,7.52,New Delhi,Delhi
4667,4667,254.33,23.21,3.16,Chennai,Tamil Nadu
4668,4668,69.82,67.15,5.34,Kanpur,Uttar Pradesh
4669,4669,54.14,32.39,6.4,Bhubaneswar,Odisha
4670,4670,54.67,67.09,9.36,Chandigarh,Chandigarh
4671,4671,125.96,33.58,2.98,Pune,Maharashtra
4672,4672,183.98,69.91,4.04,Ahmedabad,Gujarat
4673,4673,245.51,68.07,3.98,Coimbatore,Tamil Nadu
4674,4674,219.33,62.41,6.13,Nashik,Maharashtra
4675,4675,107.45,48.91,3.85,Kochi,Kerala
4676,4676,197.03,28.56,6.33,Kochi,Kerala
4677,4677,254.11,51.75,9.44,Mysuru,Karnataka
4678,4678,102.6,76.55,7.99,Shimla,Himachal Pradesh
4679,4679,85.18,33.94,5.75,Mumbai,Maharashtra
4680,4680,176.08,21.35,6.7,Patna,Bihar
4681,4681,235.31,49.05,7.39,Bhopal,Madhya Pradesh
4682,4682,204.16,36.9,7.74,Nashik,Maharashtra
4683,4683,234.28,56.38,5.7,Jaipur,Rajasthan
4684,4684,87.29,34.75,9.74,Surat,Gujarat
4685,4685,97.06,51.41,8.81,Chandigarh,Chandigarh
4686,4686,106.45,71.7,5.68,Hyderabad,Telangana
4687,4687,112.57,60.36,4.68,New Delhi,Delhi
4688,4688,248.79,41.52,4.25,Nagpur,Maharashtra
4689,4689,217.77,32.31,4.04,Indore,Madhya Pradesh
4690,4690,143.25,53.38,6.05,Kolkata,West Bengal
4691,4691,248.22,74.86,2.07,Patna,Bihar
4692,4692,208.35,26.21,2.77,Kochi,Kerala
4693,4693,273.01,59.86,4.19,Chandigarh,Chandigarh
4694,4694,110.85,40.37,8.68,Ahmedabad,Gujarat
4695,4695,121.85,69.44,7.58,Chandigarh,Chandigarh
4696,4696,220.11,69.46,4.71,Guwahati,Assam
4697,4697,266.03,78.4,4.64,Bhopal,Madhya Pradesh
4698,4698,236.17,67.63,6.3,Udaipur,Rajasthan
4699,4699,97.47,36.52,6.19,Ahmedabad,Gujarat
4700,4700,52.89,75.23,9.49,Guwahati,Assam
4701,4701,87.79,78.47,6.16,Nashik,Maharashtra
4702,4702,113.86,79.9,5.37,Indore,Madhya Pradesh
4703,4703,72.5,53.59,2.71,Indore,Madhya Pradesh
4704,4704,219.47,24.4,4.3,Pune,Maharashtra
4705,4705,228.32,21.13,2.38,Jaipur,Rajasthan
4706,4706,275.96,40.47,6.79,Chandigarh,Chandigarh
4707,4707,122.15,54.56,3.45,Surat,Gujarat
4708,4708,145.1,77.31,2.52,Thiruvananthapuram,Kerala
4709,4709,78.65,59.19,8.25,Pune,Maharashtra
4710,4710,90.99,39.21,4.15,Siliguri,West Bengal
4711,4711,260.82,75.34,2.95,Indore,Madhya Pradesh
4712,4712,65.58,62.89,9.77,Bhubaneswar,Odisha
4713,4713,256.26,49.26,3.59,Nashik,Maharashtra
4714,4714,242.6,48.76,3.54,Indore,Madhya Pradesh
4715,4715,90.47,36.39,3.67,Coimbatore,Tamil Nadu
4716,4716,278.93,78.53,2.91,Bengaluru,Karnataka
4717,4717,106.61,74.2,9.46,Coimbatore,Tamil Nadu
4718,4718,276.83,31.78,3.96,Nashik,Maharashtra
4719,4719,153.82,33.16,4.85,Dehradun,Uttarakhand
4720,4720,204.28,53.1,8.34,Warangal,Telangana
4721,4721,253.08,48.41,8.37,Guwahati,Assam
4722,4722,127,75.44,9.98,Kolkata,West Bengal
4723,4723,175.51,52.93,4.18,Mysuru,Karnataka
4724,4724,261.44,64.24,7.79,Bhopal,Madhya Pradesh
4725,4725,129.09,36.91,4.84,Surat,Gujarat
4726,4726,247.43,71.53,3.3,Indore,Madhya Pradesh
4727,4727,54.62,32.19,4.13,Pune,Maharashtra
4728,4728,283.88,44.09,7.93,Ahmedabad,Gujarat
4729,4729,282.56,38.37,5.34,Nagpur,Maharashtra
4730,4730,87.37,33.01,6.12,Patna,Bihar
4731,4731,195.47,20.33,7.01,Mumbai,Maharashtra
4732,4732,68.36,58.86,8.69,Chandigarh,Chandigarh
4733,4733,93.71,59.05,6.54,Udaipur,Rajasthan
4734,4734,232.21,75.21,2.29,Chandigarh,Chandigarh
4735,4735,252.58,77.98,7.02,Udaipur,Rajasthan
4736,4736,161.86,69.57,7.32,Warangal,Telangana
4737,4737,216.76,44.48,2.38,Hyderabad,Telangana
4738,4738,67.47,26.48,8.82,Indore,Madhya Pradesh
4739,4739,219.3,78.56,7.52,Lucknow,Uttar Pradesh
4740,4740,286.44,21.92,9.72,Dehradun,Uttarakhand
4741,4741,178.02,38.63,4.37,Ahmedabad,Gujarat
4742,4742,277.08,34.48,2.29,Mysuru,Karnataka
4743,4743,178.15,51.73,6.7,Mysuru,Karnataka
4744,4744,65.99,33.42,3.32,Nashik,Maharashtra
4745,4745,138.66,71.44,9.29,Kochi,Kerala
4746,4746,155.59,69.53,9.11,Kochi,Kerala
4747,4747,288.54,72.6,3.78,Guwahati,Assam
4748,4748,267.87,63.66,2.74,Warangal,Telangana
4749,4749,299.93,26.34,8.83,Bengaluru,Karnataka
4750,4750,289.46,54.44,3.98,Jaipur,Rajasthan
4751,4751,68.55,29.3,2.69,Coimbatore,Tamil Nadu
4752,4752,137.91,58.46,2.7,Coimbatore,Tamil Nadu
4753,4753,299.58,57.51,5.36,Indore,Madhya Pradesh
4754,4754,227.04,42.62,3.95,Kochi,Kerala
4755,4755,58.8,35.34,6.61,Coimbatore,Tamil Nadu
4756,4756,150.99,50.91,4.69,Delhi,Delhi
4757,4757,99.37,67.47,5.08,Nagpur,Maharashtra
4758,4758,131.21,29.34,4.59,Pune,Maharashtra
4759,4759,259.88,77.97,8.78,Indore,Madhya Pradesh
4760,4760,112.07,76.23,2.33,Bhopal,Madhya Pradesh
4761,4761,118.1,25.95,7.34,Nashik,Maharashtra
4762,4762,108.89,79.85,3.41,Mumbai,Maharashtra
4763,4763,236.22,69.87,9.85,New Delhi,Delhi
4764,4764,208.35,68.45,8.43,Bhopal,Madhya Pradesh
4765,4765,52.99,20.23,2.72,Surat,Gujarat
4766,4766,83.55,49.29,7.78,Indore,Madhya Pradesh
4767,4767,183.85,64.03,4.34,Chennai,Tamil Nadu
4768,4768,146.6,44.97,5.34,Bhubaneswar,Odisha
4769,4769,162.65,49.62,7.05,Surat,Gujarat
4770,4770,210.06,48.49,8.12,Kolkata,West Bengal
4771,4771,225.97,24.86,3.89,Mumbai,Maharashtra
4772,4772,265.01,41.09,4.1,Mysuru,Karnataka
4773,4773,81.51,60.86,9.08,Pune,Maharashtra
4774,4774,164.55,75.45,5.1,Mumbai,Maharashtra
4775,4775,202.83,38.41,9.25,Kolkata,West Bengal
4776,4776,193.89,74.85,2.73,Udaipur,Rajasthan
4777,4777,145.15,56.39,4.99,Chandigarh,Chandigarh
4778,4778,142.2,37.85,6.35,Ranchi,Jharkhand
4779,4779,205.54,75.11,2.45,Chandigarh,Chandigarh
4780,4780,288.41,79.84,8.42,Warangal,Telangana
4781,4781,158.68,53.12,5.09,Indore,Madhya Pradesh
4782,4782,117.71,36.33,8.87,Lucknow,Uttar Pradesh
4783,4783,236.08,74.3,8.6,Pune,Maharashtra
4784,4784,140.14,45.71,9.02,Mumbai,Maharashtra
4785,4785,90.11,37.5,2.36,Guwahati,Assam
4786,4786,238.7,39.67,3.43,Bengaluru,Karnataka
4787,4787,270.58,21.52,2.72,Shimla,Himachal Pradesh
4788,4788,170.68,29.9,7.75,Kochi,Kerala
4789,4789,92.67,25.89,7.96,Bengaluru,Karnataka
4790,4790,84.18,31.13,6.74,Guwahati,Assam
4791,4791,113.94,31.25,6.14,Bengaluru,Karnataka
4792,4792,124.28,71.89,2.68,Mysuru,Karnataka
4793,4793,165.81,63.65,5.8,Ranchi,Jharkhand
4794,4794,77.6,62.91,9.68,Chandigarh,Chandigarh
4795,4795,101.98,63.05,5.66,Kochi,Kerala
4796,4796,173.26,58.25,5.12,Kochi,Kerala
4797,4797,175.28,47.98,6.62,Coimbatore,Tamil Nadu
4798,4798,102.22,72.02,7.46,Udaipur,Rajasthan
4799,4799,130.23,39.13,3.97,Nashik,Maharashtra
4800,4800,130.9,64.21,6.56,Jaipur,Rajasthan
4801,4801,128.73,26.32,4.33,Siliguri,West Bengal
4802,4802,282.39,37.34,6.38,Dehradun,Uttarakhand
4803,4803,272.47,34.12,9.88,Ranchi,Jharkhand
4804,4804,189.6,44.26,2.26,Warangal,Telangana
4805,4805,212.58,75.71,4.39,Chennai,Tamil Nadu
4806,4806,140.7,68.49,7.52,Jaipur,Rajasthan
4807,4807,194.75,34.89,5.98,Hyderabad,Telangana
4808,4808,193.49,22.93,4.61,Udaipur,Rajasthan
4809,4809,289.28,51.75,2.01,Ranchi,Jharkhand
4810,4810,100.52,40.39,4.31,Guwahati,Assam
4811,4811,136.8,57.65,9.18,Delhi,Delhi
4812,4812,292.25,56.18,4.75,Hyderabad,Telangana
4813,4813,61.48,71.98,4.03,Siliguri,West Bengal
4814,4814,231.37,73.2,6.87,Chennai,Tamil Nadu
4815,4815,286.79,43.78,3.88,Patna,Bihar
4816,4816,63.55,25.87,6.21,Jaipur,Rajasthan
4817,4817,126.99,21.81,5.66,Nagpur,Maharashtra
4818,4818,115.46,49.42,2.42,Patna,Bihar
4819,4819,94.35,75.13,4.72,Delhi,Delhi
4820,4820,207.42,45.67,3.96,Siliguri,West Bengal
4821,4821,124.79,29.28,2.82,Coimbatore,Tamil Nadu
4822,4822,117.21,37.88,6.56,Bhopal,Madhya Pradesh
4823,4823,207.01,70.03,8.23,Udaipur,Rajasthan
4824,4824,147.24,43.68,3.5,Kochi,Kerala
4825,4825,208.67,32.78,6.96,Coimbatore,Tamil Nadu
4826,4826,266.72,74.71,3.58,Mysuru,Karnataka
4827,4827,153.81,71.96,4.99,Mysuru,Karnataka
4828,4828,173.24,77.8,8.8,Dehradun,Uttarakhand
4829,4829,115.24,40.19,4.37,Chennai,Tamil Nadu
4830,4830,299.92,68.33,3.54,Bengaluru,Karnataka
4831,4831,68.46,29.33,2.6,Jaipur,Rajasthan
4832,4832,188.83,27.05,9.71,Shimla,Himachal Pradesh
4833,4833,104.22,49.35,3.53,Siliguri,West Bengal
4834,4834,272.05,76.83,7.93,Dehradun,Uttarakhand
4835,4835,264.72,61.48,6.42,Ranchi,Jharkhand
4836,4836,279.26,61.61,5.33,Guwahati,Assam
4837,4837,285.36,50.56,6.06,Lucknow,Uttar Pradesh
4838,4838,255.71,76.29,5.47,Siliguri,West Bengal
4839,4839,199.35,32.83,9.19,Bhopal,Madhya Pradesh
4840,4840,215.96,49.42,8.31,Ranchi,Jharkhand
4841,4841,77.02,74.76,2.44,Siliguri,West Bengal
4842,4842,99.81,55.76,4.24,Pune,Maharashtra
4843,4843,169.61,34.71,9.01,Udaipur,Rajasthan
4844,4844,198.14,68.95,8.86,Kochi,Kerala
4845,4845,294.9,63.3,2.1,Jaipur,Rajasthan
4846,4846,242.65,59.97,4.95,Nagpur,Maharashtra
4847,4847,192.76,29.17,2.14,Shimla,Himachal Pradesh
4848,4848,95.62,33.48,3.3,Kanpur,Uttar Pradesh
4849,4849,278.21,56.5,5.04,Mysuru,Karnataka
4850,4850,65.14,26.63,3.83,Nashik,Maharashtra
4851,4851,130.82,41.85,4.83,Surat,Gujarat
4852,4852,73.79,52.63,8.6,Bhubaneswar,Odisha
4853,4853,262.08,75.5,9.49,Chennai,Tamil Nadu
4854,4854,125.22,43.17,5.35,Kochi,Kerala
4855,4855,126.42,44.71,5.82,Mumbai,Maharashtra
4856,4856,256.81,57.77,7.59,Jaipur,Rajasthan
4857,4857,53.97,22.42,7.05,Patna,Bihar
4858,4858,211.06,43.58,4.2,Bhubaneswar,Odisha
4859,4859,100.72,39.3,6.71,Surat,Gujarat
4860,4860,261.2,79.84,6.74,Lucknow,Uttar Pradesh
4861,4861,116.48,42.31,5.93,Guwahati,Assam
4862,4862,72.56,49.3,6.67,Siliguri,West Bengal
4863,4863,51.67,66.57,5.53,Lucknow,Uttar Pradesh
4864,4864,152.52,43.09,9.15,Coimbatore,Tamil Nadu
4865,4865,99.48,35.44,8.79,Bhopal,Madhya Pradesh
4866,4866,204.41,21.51,8.65,Hyderabad,Telangana
4867,4867,281.05,30.11,3.42,Kochi,Kerala
4868,4868,250.9,46.95,5,Mysuru,Karnataka
4869,4869,147.28,43.87,9.04,Pune,Maharashtra
4870,4870,217.45,42.23,8.07,Thiruvananthapuram,Kerala
4871,4871,123.96,26.67,3.03,Delhi,Delhi
4872,4872,175.32,30.48,5.87,Shimla,Himachal Pradesh
4873,4873,298.95,49.18,8.16,Chandigarh,Chandigarh
4874,4874,69.45,62.59,4.05,Hyderabad,Telangana
4875,4875,295.65,48.37,7.79,Shimla,Himachal Pradesh
4876,4876,100.65,48.79,5.49,Surat,Gujarat
4877,4877,181.24,37.68,6.71,Warangal,Telangana
4878,4878,208.21,43.03,3.88,Bengaluru,Karnataka
4879,4879,162.86,55.67,2.69,Chennai,Tamil Nadu
4880,4880,211.33,67.37,2.03,Hyderabad,Telangana
4881,4881,109.81,65.9,3.57,Jaipur,Rajasthan
4882,4882,200.86,51.28,2.37,Bhopal,Madhya Pradesh
4883,4883,226.09,70.47,9.28,Ranchi,Jharkhand
4884,4884,237.36,49.77,4.34,Shimla,Himachal Pradesh
4885,4885,206.75,33.88,4.45,Nagpur,Maharashtra
4886,4886,286,43.39,3.68,Shimla,Himachal Pradesh
4887,4887,145.74,48.86,6.55,Kolkata,West Bengal
4888,4888,191.91,34.96,2.66,Hyderabad,Telangana
4889,4889,287.24,42.34,8.7,Chandigarh,Chandigarh
4890,4890,294.67,57.5,2.75,Bhopal,Madhya Pradesh
4891,4891,284.42,51.95,3.31,Nagpur,Maharashtra
4892,4892,249.46,63.69,6.21,Lucknow,Uttar Pradesh
4893,4893,58.27,59.43,9.83,Mumbai,Maharashtra
4894,4894,87.04,76.32,2.81,Chennai,Tamil Nadu
4895,4895,214.15,39.72,3.32,Mysuru,Karnataka
4896,4896,230.02,54.52,8.37,Kochi,Kerala
4897,4897,162.4,32.54,5.76,Thiruvananthapuram,Kerala
4898,4898,63.98,69.99,2.69,Bhubaneswar,Odisha
4899,4899,257.66,36.69,2.43,Indore,Madhya Pradesh
4900,4900,97.01,50.67,4.34,Warangal,Telangana
4901,4901,95.12,33.37,4.86,Udaipur,Rajasthan
4902,4902,227.15,60.84,9.93,Nagpur,Maharashtra
4903,4903,265.82,27.35,9.51,Surat,Gujarat
4904,4904,239.42,31.63,2.54,Shimla,Himachal Pradesh
4905,4905,224.47,35.73,6.06,New Delhi,Delhi
4906,4906,142.22,51.84,9.67,Hyderabad,Telangana
4907,4907,234.17,24.41,5.13,Bhubaneswar,Odisha
4908,4908,133.94,60.37,2.74,Mysuru,Karnataka
4909,4909,86.26,53.46,4,Guwahati,Assam
4910,4910,242.09,46.05,9.13,Hyderabad,Telangana
4911,4911,267.06,38.24,5.87,Mysuru,Karnataka
4912,4912,269.99,30.41,7.4,Bhubaneswar,Odisha
4913,4913,132.66,76.78,6.51,Delhi,Delhi
4914,4914,70.34,36.92,4.32,Surat,Gujarat
4915,4915,186.81,20.94,4.67,Bengaluru,Karnataka
4916,4916,56.97,39.51,3.8,Bhubaneswar,Odisha
4917,4917,216.19,56.32,8.15,Chandigarh,Chandigarh
4918,4918,245.3,72.54,8.09,Shimla,Himachal Pradesh
4919,4919,223.31,61.76,6.73,Ranchi,Jharkhand
4920,4920,197.76,67.62,5.41,Dehradun,Uttarakhand
