po_id,vendor_id,material_id,quantity_tons,price_per_ton,total_value,order_date
14338,3075,2963,20.49,651.97,13358.87,2024-03-06
14339,825,4746,14.66,626.0,9177.16,2024-10-06
14340,2671,4018,18.93,558.5,10572.41,2023-10-21
14341,4825,3343,21.78,857.91,18685.28,2024-05-15
14342,3204,3692,14.57,540.59,7876.4,2023-07-26
14343,2059,4891,17.02,395.54,6732.09,2023-01-06
14344,2800,2217,16.81,795.62,13374.37,2024-03-11
14345,4057,1975,22.89,742.28,16990.79,2024-11-07
14346,4118,3513,6.0,562.27,3373.62,2024-06-30
14347,2708,1740,7.49,859.9,6440.65,2023-04-07
14348,1443,3461,7.73,703.88,5440.99,2024-03-05
14349,4058,4165,7.56,513.27,3880.32,2023-02-19
14350,4225,424,18.73,688.13,12888.67,2023-11-10
14351,2408,3163,5.28,404.37,2135.07,2023-05-06
14352,3825,107,21.64,715.04,15473.47,2023-02-11
14353,456,287,5.51,899.82,4958.01,2024-04-06
14354,2624,2111,9.19,653.88,6009.16,2024-02-06
14355,1899,2532,13.82,804.97,11124.69,2024-05-23
14356,4690,1901,10.66,856.73,9132.74,2024-08-10
14357,4952,2264,17.72,369.46,6546.83,2023-04-18
14358,2605,4713,9.21,694.63,6397.54,2024-01-23
14359,1176,895,14.96,664.21,9936.58,2023-07-25
14360,1031,4437,24.18,560.09,13542.98,2024-10-14
14361,1435,2937,10.06,825.77,8307.25,2024-10-07
14362,4776,343,6.36,401.95,2556.4,2023-07-21
14363,118,4734,20.11,710.7,14292.18,2023-10-28
14364,517,1487,8.32,696.45,5794.46,2023-11-18
14365,4831,298,16.29,722.87,11775.55,2024-11-30
14366,2023,4570,9.57,812.96,7780.03,2024-07-09
14367,3836,3189,19.19,757.63,14538.92,2024-03-16
14368,1355,4290,5.73,729.65,4180.89,2024-08-14
14369,582,1655,23.76,887.76,21093.18,2023-11-14
14370,3854,4507,5.33,477.47,2544.92,2023-08-12
14371,1593,175,15.68,522.06,8185.9,2024-06-24
14372,1957,1320,7.0,467.93,3275.51,2024-12-08
14373,3668,70,20.12,748.71,15064.05,2023-07-04
14374,4177,1367,12.7,579.13,7354.95,2023-01-05
14375,2531,4582,14.44,558.95,8071.24,2023-03-23
14376,1829,864,16.02,420.33,6733.69,2023-03-21
14377,463,2795,21.25,655.61,13931.71,2024-03-24
14378,3706,4042,21.58,593.6,12809.89,2023-03-15
14379,4577,4528,16.86,942.52,15890.89,2024-09-13
14380,1866,484,7.7,370.02,2849.15,2023-06-09
14381,3637,2619,15.61,939.54,14666.22,2024-03-24
14382,1522,1952,10.4,564.51,5870.9,2024-11-26
14383,107,3098,21.72,475.53,10328.51,2024-03-24
14384,4872,1391,14.78,639.3,9448.85,2023-09-30
14385,1434,3097,20.19,633.29,12786.13,2023-11-28
14386,526,1552,11.83,878.27,10389.93,2024-02-19
14387,3905,2120,10.64,854.92,9096.35,2024-12-15
14388,2533,2592,12.27,766.63,9406.55,2023-08-23
14389,2912,3633,14.05,809.31,11370.81,2023-11-04
14390,4246,4357,24.45,528.3,12916.93,2023-05-30
14391,3435,4945,24.66,543.88,13412.08,2024-08-10
14392,4265,2993,24.34,774.32,18846.95,2023-04-17
14393,920,2578,20.24,411.82,8335.24,2024-03-19
14394,1903,4452,14.53,499.79,7261.95,2023-12-19
14395,2350,3445,6.49,625.97,4062.55,2024-05-21
14396,494,3390,24.86,739.41,18381.73,2024-06-28
14397,1658,4129,5.18,715.11,3704.27,2023-08-03
14398,1830,2124,24.85,865.69,21512.4,2024-03-20
14399,3973,2622,11.47,386.32,4431.09,2024-06-05
14400,2452,2819,24.06,380.97,9166.14,2024-01-21
14401,1693,4428,9.06,494.63,4481.35,2024-08-14
14402,2946,1134,8.01,530.39,4248.42,2023-10-13
14403,2778,632,20.39,621.24,12667.08,2023-11-21
14404,3855,4346,22.27,874.27,19469.99,2024-10-15
14405,4456,62,7.67,465.43,3569.85,2024-10-17
14406,2207,1191,9.05,449.71,4069.88,2024-04-20
14407,4304,3193,6.77,416.06,2816.73,2023-06-14
14408,3096,4752,19.31,762.81,14729.86,2024-04-18
14409,3424,1474,24.17,500.56,12098.54,2023-08-09
14410,4559,2823,17.65,364.75,6437.84,2024-10-29
14411,3637,1519,24.87,631.75,15711.62,2024-02-28
14412,1551,1007,15.53,692.48,10754.21,2024-09-17
14413,2299,740,8.1,784.34,6353.15,2024-12-30
14414,1827,1143,24.26,909.9,22074.17,2024-06-06
14415,3210,1520,20.07,350.59,7036.34,2023-12-23
14416,777,4111,9.81,697.86,6846.01,2024-01-05
14417,528,4417,10.49,570.83,5988.01,2024-09-19
14418,4341,1959,8.28,673.26,5574.59,2023-03-29
14419,1903,2844,10.23,352.16,3602.6,2024-02-16
14420,1299,4138,9.49,471.82,4477.57,2023-06-04
14421,2481,75,13.62,464.47,6326.08,2023-11-12
14422,4479,3116,24.68,697.74,17220.22,2024-01-04
14423,4127,4786,13.86,605.98,8398.88,2024-12-31
14424,1595,1211,13.73,433.57,5952.92,2024-01-11
14425,4423,3341,6.19,600.7,3718.33,2024-07-03
14426,1723,2442,11.27,525.3,5920.13,2024-03-24
14427,4292,4410,12.73,761.13,9689.18,2023-06-29
14428,2962,4460,9.22,695.97,6416.84,2024-03-25
14429,2372,3237,8.54,708.79,6053.07,2024-04-23
14430,3219,1715,23.66,748.63,17712.59,2023-03-21
14431,4540,2405,12.93,496.45,6419.1,2024-02-01
14432,3229,1248,5.84,631.45,3687.67,2024-06-10
14433,1700,3320,20.39,491.37,10019.03,2023-11-16
14434,2327,4093,17.17,659.34,11320.87,2023-10-16
14435,3549,1963,16.42,729.01,11970.34,2023-09-18
14436,284,1874,22.06,774.42,17083.71,2023-04-08
14437,803,3181,6.22,920.45,5725.2,2024-02-26
14438,1466,1178,9.7,575.21,5579.54,2024-06-20
14439,2507,593,10.48,852.25,8931.58,2023-10-25
14440,2714,3717,20.0,670.05,13401.0,2024-09-22
14441,3100,1248,23.28,862.12,20070.15,2023-06-16
14442,853,16,22.9,561.2,12851.48,2024-06-07
14443,299,3135,11.24,606.19,6813.58,2024-02-29
14444,493,1497,19.95,793.86,15837.51,2024-02-03
14445,4843,145,22.82,527.72,12042.57,2024-10-14
14446,2749,1633,7.08,507.11,3590.34,2024-06-07
14447,3111,1099,21.59,724.56,15643.25,2023-11-16
14448,3412,3186,10.55,928.64,9797.15,2024-10-03
14449,2617,3856,14.83,676.61,10034.13,2023-08-15
14450,624,3528,21.97,438.5,9633.84,2023-12-24
14451,2244,1253,6.12,456.62,2794.51,2023-08-05
14452,2839,2180,20.48,693.34,14199.6,2023-09-18
14453,625,555,21.94,358.39,7863.08,2024-10-19
14454,1406,4226,23.5,762.21,17911.94,2024-01-19
14455,210,2835,5.48,496.33,2719.89,2024-10-16
14456,3487,3554,23.6,368.26,8690.94,2024-03-31
14457,1917,1822,6.89,674.53,4647.51,2024-11-03
14458,661,2087,8.98,423.24,3800.7,2024-04-11
14459,2093,541,16.5,540.07,8911.16,2023-06-24
14460,4526,1359,16.26,829.78,13492.22,2023-10-27
14461,1283,48,20.07,697.39,13996.62,2023-07-04
14462,4497,592,15.15,752.88,11406.13,2024-01-01
14463,4170,4805,20.72,458.6,9502.19,2024-11-27
14464,3609,3216,12.08,416.4,5030.11,2024-07-14
14465,1294,3417,5.07,933.31,4731.88,2024-09-13
14466,373,2684,13.6,550.5,7486.8,2023-02-28
14467,1114,2282,14.54,486.78,7077.78,2024-09-06
14468,2420,1955,6.27,882.44,5532.9,2023-02-25
14469,1383,2994,9.94,928.53,9229.59,2023-02-16
14470,2053,4919,19.84,451.03,8948.44,2024-02-11
14471,1964,4597,21.28,823.0,17513.44,2023-08-24
14472,388,1901,15.12,519.03,7847.73,2024-05-08
14473,1725,4884,17.85,562.87,10047.23,2024-08-21
14474,4606,2920,16.84,442.62,7453.72,2024-06-21
14475,216,4283,5.38,484.86,2608.55,2024-02-25
14476,2356,4560,17.81,842.68,15008.13,2024-02-26
14477,4840,384,18.11,847.69,15351.67,2024-06-11
14478,469,2232,11.39,362.21,4125.57,2024-11-18
14479,867,2741,15.22,647.35,9852.67,2024-08-21
14480,4564,1027,5.55,538.97,2991.28,2023-08-05
14481,487,426,14.33,452.24,6480.6,2024-05-09
14482,4690,1897,10.06,504.29,5073.16,2024-08-04
14483,1023,3969,7.14,393.03,2806.23,2023-09-15
14484,1642,2099,22.08,355.93,7858.93,2024-01-01
14485,4130,2270,12.89,757.76,9767.53,2024-06-26
14486,3988,1705,12.92,754.53,9748.53,2024-05-05
14487,3100,3317,10.88,516.88,5623.65,2024-01-22
14488,1796,3226,23.91,615.49,14716.37,2024-01-23
14489,3850,2158,19.59,810.49,15877.5,2023-04-17
14490,4451,13,7.96,685.0,5452.6,2023-07-17
14491,4105,1261,13.73,706.53,9700.66,2023-12-31
14492,4371,4798,21.8,429.66,9366.59,2024-10-02
14493,4759,2024,10.64,533.68,5678.36,2024-01-09
14494,3244,4979,7.34,360.93,2649.23,2024-12-26
14495,3060,1085,11.57,934.56,10812.86,2024-12-07
14496,2373,4579,23.36,601.24,14044.97,2023-02-22
14497,3501,1609,9.34,794.34,7419.14,2024-02-14
14498,2582,1225,14.4,391.7,5640.48,2023-09-25
14499,2036,2772,21.68,682.09,14787.71,2023-09-07
14500,1284,4996,14.75,881.84,13007.14,2024-06-11
14501,94,1714,9.6,717.97,6892.51,2024-10-01
14502,4911,3004,20.26,564.74,11441.63,2023-05-19
14503,3254,343,19.81,879.48,17422.5,2024-06-18
14504,1542,1482,18.07,939.01,16967.91,2024-09-06
14505,1940,2378,21.12,852.01,17994.45,2024-12-22
14506,2081,4935,22.3,405.8,9049.34,2024-05-15
14507,2696,2231,21.72,532.75,11571.33,2024-05-16
14508,3683,3795,9.03,871.66,7871.09,2023-02-07
14509,327,4718,10.51,703.08,7389.37,2024-03-03
14510,2540,2987,14.18,390.71,5540.27,2024-02-03
14511,3927,3693,24.53,551.84,13536.64,2023-08-27
14512,257,1644,17.19,406.46,6987.05,2024-12-04
14513,1685,3289,10.02,555.87,5569.82,2024-07-08
14514,792,420,23.08,787.58,18177.35,2024-06-15
14515,898,4071,22.3,362.11,8075.05,2023-11-18
14516,1758,260,13.59,733.48,9967.99,2024-04-30
14517,853,4120,22.11,897.14,19835.77,2024-11-07
14518,3719,560,20.86,623.79,13012.26,2024-11-24
14519,4721,4819,19.38,921.73,17863.13,2023-04-14
14520,1484,1898,12.74,653.78,8329.16,2024-02-25
14521,973,263,9.94,807.92,8030.72,2023-09-28
14522,4555,3438,15.76,549.09,8653.66,2024-04-05
14523,1192,3155,23.66,416.23,9848.0,2023-12-02
14524,4500,547,21.18,766.54,16235.32,2024-07-20
14525,4808,964,24.38,854.61,20835.39,2023-06-20
14526,4375,4169,21.99,804.88,17699.31,2024-01-11
14527,4731,4772,23.24,448.76,10429.18,2023-03-07
14528,4341,2394,17.49,592.6,10364.57,2023-04-13
14529,4590,2743,19.38,558.6,10825.67,2024-01-12
14530,506,2279,8.87,777.96,6900.51,2023-08-08
14531,1016,4339,14.11,599.8,8463.18,2023-11-25
14532,4048,179,12.37,592.14,7324.77,2024-05-19
14533,2093,2092,21.43,611.12,13096.3,2024-07-14
14534,2220,2503,19.2,858.44,16482.05,2023-01-03
14535,2227,297,5.1,797.81,4068.83,2024-03-31
14536,1954,1008,12.39,377.08,4672.02,2023-02-22
14537,331,3642,19.53,537.41,10495.62,2024-09-13
14538,4294,1322,14.73,700.59,10319.69,2023-06-30
14539,2705,2503,19.66,651.98,12817.93,2023-06-07
14540,2191,2119,14.07,473.68,6664.68,2024-08-25
14541,4909,1223,19.22,695.43,13366.16,2024-01-19
14542,4888,3936,7.3,861.62,6289.83,2024-12-07
14543,2636,2260,8.9,596.63,5310.01,2024-04-01
14544,3781,4590,19.66,569.74,11201.09,2024-12-20
14545,1994,3968,24.57,750.2,18432.41,2023-03-10
14546,2643,1537,23.21,853.7,19814.38,2024-08-24
14547,4835,452,19.9,435.73,8671.03,2024-03-16
14548,987,4574,18.86,647.34,12208.83,2023-11-28
14549,876,3896,8.9,590.78,5257.94,2023-10-24
14550,2107,502,23.57,770.38,18157.86,2023-06-11
14551,483,383,12.0,922.45,11069.4,2023-10-28
14552,3351,3251,7.42,890.23,6605.51,2024-05-21
14553,5,3587,14.3,438.6,6271.98,2023-04-24
14554,4716,3840,24.81,878.81,21803.28,2023-04-16
14555,2669,76,13.78,477.79,6583.95,2024-02-25
14556,1462,3757,22.47,806.65,18125.43,2023-06-11
14557,193,2410,16.39,714.49,11710.49,2023-08-04
14558,3991,3336,15.23,727.44,11078.91,2024-04-17
14559,1376,3592,12.95,909.75,11781.26,2023-02-05
14560,2020,589,7.88,558.64,4402.08,2024-02-10
14561,4707,547,17.81,944.79,16826.71,2023-11-23
14562,2235,3953,15.21,947.37,14409.5,2023-05-10
14563,2317,3146,11.71,382.51,4479.19,2024-04-23
14564,368,1673,24.78,657.42,16290.87,2024-03-22
14565,881,2624,17.41,584.47,10175.62,2024-12-28
14566,1514,3219,20.91,560.55,11721.1,2023-03-08
14567,3861,1855,9.75,367.71,3585.17,2023-04-06
14568,455,3539,22.3,442.84,9875.33,2024-01-29
14569,2646,2347,13.78,593.57,8179.39,2024-11-02
14570,1465,2276,5.09,490.59,2497.1,2023-06-10
14571,3375,4631,17.54,741.16,12999.95,2023-10-12
14572,1366,4101,9.43,484.2,4566.01,2024-03-20
14573,99,2996,23.27,629.82,14655.91,2024-07-21
14574,4255,263,22.79,493.86,11255.07,2023-12-07
14575,1832,3098,14.06,462.07,6496.7,2024-03-30
14576,4589,3153,22.15,804.32,17815.69,2023-10-31
14577,1093,3349,12.14,849.3,10310.5,2023-04-23
14578,92,2850,11.31,368.1,4163.21,2024-11-12
14579,2984,1282,12.31,648.64,7984.76,2024-09-29
14580,3265,4355,23.93,371.67,8894.06,2024-05-19
14581,759,1038,22.79,510.16,11626.55,2023-07-15
14582,4773,4475,11.87,754.18,8952.12,2024-08-26
14583,2605,4599,13.68,454.0,6210.72,2024-02-11
14584,2020,2570,16.93,874.55,14806.13,2024-03-17
14585,1533,2743,5.5,579.73,3188.52,2024-11-12
14586,3954,4812,11.92,569.72,6791.06,2024-04-02
14587,4793,1645,18.9,567.94,10734.07,2024-05-01
14588,2741,1785,22.55,500.28,11281.31,2023-03-10
14589,1622,2189,21.7,453.59,9842.9,2023-09-15
14590,163,542,21.14,550.54,11638.42,2024-10-01
14591,1307,918,24.87,603.87,15018.25,2023-07-22
14592,731,3250,23.76,600.13,14259.09,2023-10-11
14593,1219,3536,18.66,396.17,7392.53,2023-12-10
14594,1045,2144,9.97,837.44,8349.28,2024-04-05
14595,777,20,5.78,755.9,4369.1,2023-04-20
14596,1375,4775,10.4,764.59,7951.74,2024-03-29
14597,2233,357,6.45,685.02,4418.38,2024-07-22
14598,2057,2018,17.02,930.46,15836.43,2024-04-03
14599,4537,979,20.36,919.04,18711.65,2023-05-20
14600,3994,4928,22.88,659.2,15082.5,2023-09-13
14601,149,2652,5.17,358.52,1853.55,2024-06-11
14602,98,2701,15.84,705.66,11177.65,2024-11-01
14603,4477,990,23.18,654.72,15176.41,2023-10-02
14604,207,2785,5.32,479.98,2553.49,2023-02-04
14605,396,2778,16.06,794.65,12762.08,2024-01-21
14606,2796,4246,24.62,776.12,19108.07,2024-11-04
14607,4836,312,13.64,831.21,11337.7,2024-10-11
14608,1933,562,8.69,413.4,3592.45,2023-04-10
14609,2486,3425,13.22,598.9,7917.46,2023-01-23
14610,616,1317,22.79,926.48,21114.48,2023-10-25
14611,3458,2116,23.11,927.68,21438.68,2023-05-28
14612,2841,4637,15.11,439.42,6639.64,2024-06-20
14613,1301,423,22.28,587.92,13098.86,2024-04-13
14614,4172,4588,21.36,510.49,10904.07,2023-09-27
14615,2630,4906,16.7,764.15,12761.3,2023-03-18
14616,4741,1218,21.94,583.28,12797.16,2023-01-01
14617,2128,3545,9.89,397.42,3930.48,2024-01-14
14618,4059,983,13.35,762.11,10174.17,2024-03-05
14619,4197,791,12.81,644.58,8257.07,2023-08-05
14620,2830,470,5.45,937.98,5111.99,2023-11-07
14621,3245,2382,9.7,650.79,6312.66,2024-10-26
14622,324,4329,7.01,512.4,3591.92,2024-01-30
14623,4617,2646,7.88,784.47,6181.62,2023-07-14
14624,1042,1853,20.89,428.11,8943.22,2023-01-24
14625,2222,4527,14.44,438.65,6334.11,2024-05-15
14626,1527,3386,12.71,406.42,5165.6,2023-04-12
14627,4658,2983,22.85,751.7,17176.35,2024-01-07
14628,3252,972,14.8,542.36,8026.93,2024-05-31
14629,4129,1640,19.92,762.7,15192.98,2024-08-13
14630,297,4245,9.91,880.71,8727.84,2023-08-13
14631,2288,1154,12.38,730.09,9038.51,2024-11-22
14632,2891,4626,17.78,658.97,11716.49,2024-07-12
14633,1409,125,23.56,424.99,10012.76,2024-03-19
14634,1607,1457,17.24,573.73,9891.11,2024-01-15
14635,1164,3756,18.29,708.74,12962.85,2024-03-22
14636,3395,4415,18.77,433.31,8133.23,2023-08-30
14637,2790,1890,6.66,454.41,3026.37,2023-09-18
14638,4976,2822,7.46,473.52,3532.46,2023-12-14
14639,4596,269,17.7,632.18,11189.59,2023-06-14
14640,1100,4211,23.1,820.05,18943.15,2023-01-19
14641,661,220,6.76,622.61,4208.84,2024-03-06
14642,146,1094,7.6,527.72,4010.67,2024-01-31
14643,2192,3726,18.21,692.84,12616.62,2023-08-17
14644,2274,783,20.54,750.17,15408.49,2024-10-19
14645,600,252,10.64,498.03,5299.04,2023-08-11
14646,1014,4331,8.73,493.0,4303.89,2024-03-17
14647,3840,4695,21.76,799.05,17387.33,2024-10-14
14648,3985,2106,6.0,604.73,3628.38,2024-04-26
14649,424,800,14.64,730.85,10699.64,2023-03-23
14650,13,4517,18.24,386.91,7057.24,2023-08-24
14651,3837,4570,15.19,498.14,7566.75,2023-06-27
14652,4475,3662,12.89,825.41,10639.53,2024-04-25
14653,2833,1817,19.23,821.51,15797.64,2023-07-12
14654,2315,1168,22.33,798.19,17823.58,2023-05-17
14655,1063,1098,11.49,704.88,8099.07,2023-09-28
14656,4035,3907,7.56,881.04,6660.66,2024-04-06
14657,2067,2967,20.4,623.59,12721.24,2024-04-01
14658,874,4270,18.49,378.74,7002.9,2024-06-22
14659,818,2310,22.55,462.02,10418.55,2024-06-22
14660,1862,3101,11.18,947.17,10589.36,2023-07-14
14661,3246,4377,15.62,699.46,10925.57,2024-05-15
14662,2440,1445,15.84,653.3,10348.27,2023-01-17
14663,2338,3786,20.16,827.49,16682.2,2023-12-06
14664,4816,4592,23.0,725.51,16686.73,2023-09-10
14665,4867,2549,12.37,651.78,8062.52,2024-04-02
14666,3141,4721,20.06,383.59,7694.82,2024-12-19
14667,4832,1456,24.04,847.64,20377.27,2024-06-22
14668,448,1231,11.81,428.48,5060.35,2023-11-21
14669,3439,3885,11.21,398.73,4469.76,2024-08-29
14670,3647,3705,24.01,596.91,14331.81,2024-06-21
14671,4666,4234,18.29,390.95,7150.48,2024-03-20
14672,643,1842,9.3,598.56,5566.61,2024-08-10
14673,2688,4799,11.51,781.19,8991.5,2023-05-19
14674,4590,2747,19.09,388.79,7422.0,2024-03-24
14675,2722,424,8.46,921.71,7797.67,2023-03-31
14676,4050,3993,17.38,626.38,10886.48,2024-08-07
14677,1612,4139,13.45,590.62,7943.84,2024-08-20
14678,2393,4610,12.58,848.38,10672.62,2024-09-29
14679,4672,704,22.56,757.38,17086.49,2024-12-25
14680,1260,1108,14.57,726.23,10581.17,2023-01-21
14681,1011,191,5.88,780.86,4591.46,2023-01-31
14682,4134,3341,6.95,503.31,3498.0,2024-11-14
14683,1493,2620,13.32,384.63,5123.27,2023-03-29
14684,2787,883,11.44,544.02,6223.59,2023-09-17
14685,351,4629,22.34,810.33,18102.77,2024-12-17
14686,115,4189,12.95,408.89,5295.13,2023-01-09
14687,2893,4218,5.03,509.1,2560.77,2024-12-12
14688,1284,1430,14.67,460.04,6748.79,2024-05-10
14689,2401,4827,22.16,889.88,19719.74,2024-02-08
14690,1053,2437,13.47,772.26,10402.34,2024-06-12
14691,2829,942,8.97,376.92,3380.97,2024-04-12
14692,2719,524,7.49,628.85,4710.09,2023-07-04
14693,2098,1685,18.05,868.79,15681.66,2023-08-29
14694,3796,3057,11.55,916.73,10588.23,2024-11-22
14695,3640,1743,13.95,640.44,8934.14,2023-09-14
14696,1066,3179,23.06,822.21,18960.16,2023-12-09
14697,394,1695,15.64,639.26,9998.03,2024-11-12
14698,4836,3585,6.39,529.73,3384.97,2024-09-05
14699,3911,615,6.84,350.61,2398.17,2024-10-06
14700,4178,245,22.91,726.65,16647.55,2024-02-27
14701,4723,4886,6.71,746.22,5007.14,2023-02-06
14702,3231,3220,14.63,508.52,7439.65,2024-12-25
14703,4076,2237,24.59,712.55,17521.6,2024-04-30
14704,739,3764,8.03,856.81,6880.18,2023-05-03
14705,1887,3017,20.01,452.17,9047.92,2024-02-04
14706,2007,414,13.46,743.86,10012.36,2023-08-12
14707,3170,4693,8.07,804.3,6490.7,2024-01-16
14708,2670,4359,19.3,880.15,16986.9,2024-04-01
14709,4011,1695,19.55,883.67,17275.75,2023-11-24
14710,4590,767,19.59,634.73,12434.36,2023-02-26
14711,1835,4878,18.22,455.51,8299.39,2023-11-01
14712,2196,3402,21.23,854.68,18144.86,2024-11-25
14713,3104,723,24.3,393.19,9554.52,2023-09-24
14714,4977,1677,17.19,733.41,12607.32,2024-11-03
14715,880,4695,13.1,909.22,11910.78,2024-02-09
14716,3616,2735,8.52,927.24,7900.08,2024-02-08
14717,4753,314,18.96,503.4,9544.46,2024-08-20
14718,2760,3222,11.37,727.73,8274.29,2024-02-15
14719,3227,1646,9.35,359.91,3365.16,2024-02-04
14720,441,2939,7.9,905.35,7152.27,2024-11-26
14721,3649,4182,6.54,505.39,3305.25,2024-04-18
14722,455,2462,22.4,929.03,20810.27,2024-05-28
14723,2982,1601,7.16,472.69,3384.46,2024-12-05
14724,2019,4951,19.59,799.17,15655.74,2024-03-01
14725,1337,4880,12.3,446.05,5486.42,2023-11-21
14726,3610,3775,16.61,676.48,11236.33,2024-04-25
14727,2443,4234,18.94,550.78,10431.77,2024-08-29
14728,3885,731,16.7,812.18,13563.41,2023-07-06
14729,3148,4989,18.87,901.96,17019.99,2024-09-07
14730,4499,1500,23.61,545.39,12876.66,2024-05-04
14731,4702,2026,5.19,744.11,3861.93,2023-08-11
14732,1738,1055,20.52,845.22,17343.91,2024-02-05
14733,2145,3447,15.19,467.02,7094.03,2023-01-21
14734,4465,4389,8.13,499.83,4063.62,2023-10-22
14735,685,1110,6.51,649.83,4230.39,2024-09-14
14736,1416,3068,24.82,665.78,16524.66,2023-03-06
14737,3389,697,19.45,561.92,10929.34,2024-04-29
14738,2987,2753,13.71,942.62,12923.32,2024-07-25
14739,3020,2962,17.0,443.08,7532.36,2023-05-13
14740,4017,212,18.82,543.9,10236.2,2024-03-23
14741,1240,1212,8.9,820.3,7300.67,2024-07-14
14742,4984,1826,20.57,778.1,16005.52,2023-08-30
14743,3595,4319,12.14,436.23,5295.83,2024-09-19
14744,1589,2874,14.96,574.74,8598.11,2024-09-04
14745,1284,3364,17.98,530.19,9532.82,2024-06-22
14746,4087,2180,18.28,860.3,15726.28,2024-02-27
14747,278,3727,10.54,565.96,5965.22,2024-12-01
14748,842,81,8.02,661.95,5308.84,2023-05-06
14749,404,4312,24.97,919.51,22960.16,2024-07-13
14750,2590,3303,5.98,673.91,4029.98,2023-11-14
14751,210,2773,21.38,915.18,19566.55,2024-07-09
14752,4340,87,7.22,357.19,2578.91,2023-04-22
14753,4556,3445,5.03,892.69,4490.23,2024-05-13
14754,2130,2078,16.89,832.23,14056.36,2024-05-26
14755,3659,4354,13.7,702.96,9630.55,2024-07-15
14756,3147,2423,24.1,576.16,13885.46,2024-02-02
14757,1797,1917,20.26,495.34,10035.59,2023-11-04
14758,4703,3346,21.34,615.61,13137.12,2023-08-23
14759,1212,1280,8.97,637.71,5720.26,2024-12-10
14760,4113,938,13.61,885.52,12051.93,2024-09-22
14761,1486,1791,23.5,556.96,13088.56,2024-05-11
14762,4086,2007,10.8,679.65,7340.22,2023-10-23
14763,1349,945,24.74,380.17,9405.41,2024-09-06
14764,32,2069,10.8,541.69,5850.25,2024-04-29
14765,3918,4618,7.61,600.03,4566.23,2024-03-13
14766,2912,4813,8.28,395.62,3275.73,2024-05-13
14767,3357,3094,14.02,935.9,13121.32,2023-01-17
14768,2598,4757,16.44,800.64,13162.52,2023-04-28
14769,2442,3971,17.13,405.88,6952.72,2023-08-26
14770,3615,4332,12.78,568.9,7270.54,2024-06-23
14771,2454,4145,12.0,620.24,7442.88,2024-09-01
14772,2968,3709,18.66,557.81,10408.73,2023-04-30
14773,4385,2074,9.89,829.87,8207.41,2023-09-26
14774,4923,3198,10.28,825.59,8487.07,2023-03-08
14775,4625,2623,23.38,495.89,11593.91,2023-07-05
14776,3906,3960,11.78,500.58,5896.83,2023-10-12
14777,651,1161,9.74,734.13,7150.43,2023-08-16
14778,3641,3025,15.15,659.13,9985.82,2024-01-28
14779,667,4492,23.05,393.62,9072.94,2024-07-30
14780,3059,4037,21.65,631.44,13670.68,2024-08-29
14781,1810,1040,22.41,672.72,15075.66,2023-07-11
14782,234,490,21.28,374.29,7964.89,2023-11-28
14783,2873,929,16.78,541.81,9091.57,2024-03-24
14784,2985,2330,9.6,543.25,5215.2,2023-02-03
14785,4683,1836,11.45,690.37,7904.74,2023-10-11
14786,3349,1030,11.06,460.94,5098.0,2024-11-04
14787,1104,1544,19.79,631.61,12499.56,2024-09-16
14788,454,3330,9.69,912.64,8843.48,2023-12-11
14789,1596,3019,9.73,573.12,5576.46,2024-09-19
14790,4795,4438,23.9,538.26,12864.41,2023-01-21
14791,1282,4127,16.41,948.52,15565.21,2023-07-10
14792,3305,1,19.6,422.02,8271.59,2024-06-21
14793,2665,3856,14.8,643.28,9520.54,2024-05-31
14794,3901,1560,18.03,681.22,12282.4,2024-04-21
14795,389,4817,22.04,604.95,13333.1,2024-04-25
14796,4223,2026,14.11,698.63,9857.67,2024-03-23
14797,4664,4093,21.91,597.15,13083.56,2024-11-04
14798,2670,2745,16.39,649.15,10639.57,2023-01-12
